Tamanho Hairpin sem Loop,Entropia_HP_S_Loop,HP_S_Loop_state_change,GC_Inicial_Hairpin
0.7907,0.4701,0.6562,0.4167
0.7907,0.4701,0.7188,0.5833
0.7907,0.4701,0.6562,0.9167
0.7907,0.4701,0.6562,0.0833
0.7907,0.4701,0.6562,0.8333
0.7907,0.4701,0.6562,0.5
0.7907,0.4701,0.7188,1
0.7907,0.4701,0.6562,0.25
0.7907,0.4701,0.7188,0.4167
0.7907,0.4701,0.6562,0.75
0.7907,0.4701,0.6562,0.5833
0.7907,0.4701,0.7188,0.6667
0.7907,0.4701,0.6562,0
0.7907,0.4701,0.7188,0.3333
0.7907,0.4701,0.7188,0.0833
0.7907,0.4701,0.7188,0.8333
0.7907,0.4701,0.7188,0.9167
0.7907,0.4701,0.7188,0.75
0.7907,0.2878,0.5312,1
0.7907,0.2878,0.5938,1
0.7907,0.2878,0.5938,0.3333
0.7907,0.2878,0.5312,0.3333
0.7907,0.2878,0.5312,0.5
0.7907,0.2878,0.5312,0.5833
0.7907,0.2878,0.5938,0.6667
0.7907,0.2878,0.5312,0.6667
0.7907,0.2878,0.5938,0.4167
0.7907,0.2878,0.5312,0.1667
0.7907,0.2878,0.5938,0.25
0.7907,0.2878,0.5938,0.9167
0.7907,0.2878,0.5312,0.9167
0.7907,0.2878,0.5312,0.4167
0.7907,0.2878,0.5938,0.75
0.7907,0.2878,0.5312,0.25
0.7907,0.2878,0.5312,0.0833
0.7907,0.2878,0.5938,0.5
0.7907,0.2878,0.5938,0.5833
0.7907,0.2878,0.5312,0.75
0.7907,0.2878,0.5938,0.1667
0.7907,0.2878,0.4688,0
0.7907,0.2878,0.5938,0.0833
0.7907,0.2878,0.5312,0.8333
0.7907,0.2878,0.5312,0
0.7907,0.2878,0.5938,0.8333
0.7907,0.002,0.4688,1
0.7907,0.002,0.4062,1
0.7907,1,0.5938,0.8333
0.7907,1,0.7812,0.5833
0.7907,1,0.4688,0.8333
0.7907,0.9928,0.6562,0.9167
0.7907,0.9928,0.4688,0.9167
0.7907,0.9928,0.7188,0.75
0.7907,0.9928,0.8438,0.6667
0.7907,0.9711,0.6562,1
0.7907,0.9711,0.3438,1
0.7907,0.9711,0.5938,0.9167
0.7907,0.9711,0.8438,0.75
0.7907,0.9711,1,0.5833
0.7907,0.9342,0.6562,1
0.7907,0.8815,0.8438,1
0.7907,0.8815,0.9688,0.9167
0.7907,0.8117,1,0.75
0.7907,0.8117,0.8438,1
0.7907,0.8117,0.9062,1
0.7907,0.8117,0.9688,0.8333
0.7907,0.7225,0.9688,0
0.7907,0.7225,1,0
0.7907,0.7225,1,0.25
0.7907,0.7225,1,0.1667
0.7907,0.7225,1,0.5
0.7907,0.7225,0.9688,1
0.7907,0.7225,1,0.0833
0.7907,0.7225,1,0.8333
0.7907,0.7225,1,0.4167
0.7907,0.7225,1,0.5833
0.7907,0.7225,1,0.3333
0.7907,0.7225,1,0.6667
0.7907,0.7225,1,0.75
0.7907,0.6106,0.8438,0
0.7907,0.6106,0.9062,0.5
0.7907,0.6106,0.9688,0.0833
0.7907,0.6106,0.9062,0.25
0.7907,0.6106,0.9062,0.0833
0.7907,0.6106,0.9062,0.6667
0.7907,0.6106,0.9062,0
0.7907,0.6106,0.9062,0.1667
0.7907,0.6106,0.9062,0.75
0.7907,0.6106,0.9688,0.4167
0.7907,0.6106,0.9062,0.9167
0.7907,0.6106,0.9062,0.8333
0.7907,0.6106,0.9062,0.5833
0.7907,0.6106,0.9062,0.4167
0.7907,0.6106,0.9062,1
0.7907,0.6106,0.9062,0.3333
0.7907,0.6106,0.9688,0.25
0.7907,0.6106,0.9688,0.1667
0.7907,0.6106,0.9688,0.5833
0.7907,0.6106,0.9688,0.5
0.7907,0.6106,0.9688,0.8333
0.7907,0.6106,0.9688,1
0.7907,0.6106,0.9688,0.3333
0.7907,0.6106,0.9688,0.6667
0.7907,0.6106,0.9688,0.75
0.7907,0.6106,0.9688,0.9167
0.7907,0.4701,0.7812,0
0.7907,0.4701,0.7812,0.6667
0.7907,0.4701,0.7188,0
0.7907,0.4701,0.7812,0.8333
0.7907,0.4701,0.7812,0.5
0.7907,0.4701,0.8438,0.9167
0.7907,0.4701,0.8438,0.25
0.7907,0.4701,0.8438,1
0.7907,0.4701,0.7812,0.1667
0.7907,0.4701,0.8438,0.3333
0.7907,0.4701,0.7812,0.0833
0.7907,0.4701,0.7812,0.25
0.7907,0.4701,0.7812,0.75
0.7907,0.4701,0.8438,0.0833
0.7907,0.4701,0.7812,1
0.7907,0.4701,0.7812,0.5833
0.7907,0.4701,0.8438,0.5
0.7907,0.4701,0.8438,0.6667
0.7907,0.4701,0.7812,0.4167
0.7907,0.4701,0.7812,0.3333
0.7907,0.4701,0.7812,0.9167
0.7907,0.4701,0.8438,0.8333
0.7907,0.4701,0.8438,0.4167
0.7907,0.4701,0.8438,0.1667
0.7907,0.4701,0.8438,0.75
0.7907,0.4701,0.8438,0.5833
0.7907,0.2878,0.6562,1
0.7907,0.2878,0.7188,0.6667
0.7907,0.2878,0.6562,0.8333
0.7907,0.2878,0.5938,0
0.7907,0.2878,0.6562,0.5
0.7907,0.2878,0.6562,0.4167
0.7907,0.2878,0.6562,0.5833
0.7907,0.2878,0.7188,0.75
0.7907,0.2878,0.7188,1
0.7907,0.2878,0.7188,0.25
0.7907,0.2878,0.6562,0.9167
0.7907,0.2878,0.6562,0.0833
0.7907,0.2878,0.7188,0.9167
0.7907,0.2878,0.6562,0.3333
0.7907,0.2878,0.6562,0.1667
0.7907,0.2878,0.7188,0.5
0.7907,0.2878,0.6562,0.6667
0.7907,0.2878,0.7188,0.0833
0.7907,0.2878,0.7188,0.5833
0.7907,0.2878,0.6562,0.75
0.7907,0.2878,0.6562,0.25
0.7907,0.2878,0.7188,0.8333
0.7907,0.2878,0.6562,0
0.7907,0.2878,0.7188,0.1667
0.7907,0.2878,0.7188,0.3333
0.7907,0.2878,0.7188,0.4167
0.7907,0.002,0.5938,1
0.7907,0.002,0.5312,1
0.7907,1,0.7188,0.6667
0.7907,0.9928,0.5938,0.9167
0.7907,0.9928,0.5938,0.8333
0.7907,0.9928,0.6562,0.8333
0.7907,0.9711,0.7188,1
0.7907,0.9711,0.7812,0.8333
0.7907,0.9711,0.9688,0.6667
0.7907,0.9711,0.7188,0.9167
0.7907,0.9342,0.7812,1
0.7907,0.9342,0.9688,0.75
0.7907,0.9342,0.7188,1
0.7907,0.9342,0.9062,0.8333
0.7907,0.8815,1,0.8333
0.7907,0.8815,0.9688,0.8333
0.7907,0.8117,1,0.9167
0.7907,0.8117,0.9688,0.9167
0.7907,0.7225,1,0.9167
0.7907,0.7225,1,1
0.7907,0.6106,0.9688,0
0.7907,0.6106,1,0
0.7907,0.6106,1,0.25
0.7907,0.6106,1,0.0833
0.7907,0.6106,1,0.5833
0.7907,0.6106,1,0.9167
0.7907,0.6106,1,0.1667
0.7907,0.6106,1,0.3333
0.7907,0.6106,1,0.75
0.7907,0.6106,1,0.4167
0.7907,0.6106,1,0.8333
0.7907,0.6106,1,1
0.7907,0.6106,1,0.5
0.7907,0.6106,1,0.6667
0.7907,0.4701,0.9062,0.0833
0.7907,0.4701,0.9062,0.1667
0.7907,0.4701,0.9688,0.0833
0.7907,0.4701,0.9062,0
0.7907,0.4701,0.9062,0.3333
0.7907,0.4701,0.8438,0
0.7907,0.4701,0.9062,0.25
0.7907,0.4701,0.9062,1
0.7907,0.4701,0.9062,0.75
0.7907,0.4701,0.9062,0.6667
0.7907,0.4701,0.9062,0.4167
0.7907,0.4701,0.9062,0.5833
0.7907,0.4701,0.9688,0.8333
0.7907,0.4701,0.9688,0.3333
0.7907,0.4701,0.9062,0.9167
0.7907,0.4701,0.9062,0.8333
0.7907,0.4701,0.9062,0.5
0.7907,0.4701,0.9688,0.5833
0.7907,0.4701,0.9688,0.6667
0.7907,0.4701,0.9688,0.5
0.7907,0.4701,0.9688,0.75
0.7907,0.4701,0.9688,0.4167
0.7907,0.4701,0.9688,1
0.7907,0.4701,0.9688,0.25
0.7907,0.4701,0.9688,0.9167
0.7907,0.4701,0.9688,0.1667
0.7907,0.2878,0.7812,1
0.7907,0.2878,0.8438,0.5833
0.7907,0.2878,0.7812,0
0.7907,0.2878,0.7812,0.0833
0.7907,0.2878,0.8438,0.0833
0.7907,0.2878,0.7812,0.6667
0.7907,0.2878,0.7812,0.3333
0.7907,0.2878,0.7812,0.9167
0.7907,0.2878,0.7812,0.4167
0.7907,0.2878,0.7812,0.75
0.7907,0.2878,0.8438,0.6667
0.7907,0.2878,0.7188,0
0.7907,0.2878,0.8438,0.5
0.7907,0.2878,0.7812,0.25
0.7907,0.2878,0.7812,0.5
0.7907,0.2878,0.7812,0.8333
0.7907,0.2878,0.7812,0.1667
0.7907,0.2878,0.8438,1
0.7907,0.2878,0.8438,0.9167
0.7907,0.2878,0.8438,0.1667
0.7907,0.2878,0.7812,0.5833
0.7907,0.2878,0.8438,0.75
0.7907,0.2878,0.8438,0.25
0.7907,0.2878,0.8438,0.3333
0.7907,0.2878,0.8438,0.4167
0.7907,0.2878,0.8438,0.8333
0.7907,0.002,0.7188,1
0.7907,0.002,0.6562,1
0.7907,1,0.3438,0.8333
0.7907,0.9711,0.5938,1
0.7907,0.8117,0.9688,1
0.7907,0.4701,1,0.1667
0.7907,0.4701,0.9688,0
0.7907,0.4701,1,0.0833
0.7907,0.4701,1,0.3333
0.7907,0.4701,1,0.4167
0.7907,0.4701,1,0.6667
0.7907,0.4701,1,0.5
0.7907,0.4701,1,1
0.7907,0.4701,1,0.5833
0.7907,0.4701,1,0.8333
0.7907,0.4701,1,0.25
0.7907,0.4701,1,0.9167
0.7907,0.4701,1,0.75
0.7907,0.4701,1,0
0.7907,0.2878,0.9062,1
0.7907,0.2878,0.9062,0.9167
0.7907,0.2878,0.9062,0.25
0.7907,0.2878,0.8438,0
0.7907,0.2878,0.9062,0.0833
0.7907,0.2878,0.9062,0.1667
0.7907,0.2878,0.9062,0.75
0.7907,0.2878,0.9062,0.4167
0.7907,0.2878,0.9062,0.8333
0.7907,0.2878,0.9688,0.0833
0.7907,0.2878,0.9062,0.6667
0.7907,0.2878,0.9062,0.5833
0.7907,0.2878,0.9688,1
0.7907,0.2878,0.9688,0.4167
0.7907,0.2878,0.9688,0.75
0.7907,0.2878,0.9688,0.3333
0.7907,0.2878,0.9688,0.5833
0.7907,0.2878,0.9062,0.3333
0.7907,0.2878,0.9062,0.5
0.7907,0.2878,0.9688,0.5
0.7907,0.2878,0.9688,0.8333
0.7907,0.2878,0.9688,0.9167
0.7907,0.2878,0.9688,0.6667
0.7907,0.2878,0.9688,0.25
0.7907,0.2878,0.9062,0
0.7907,0.002,0.8438,1
0.7907,0.002,0.7812,1
0.7907,1,0.2188,0.8333
0.7907,0.9711,0.4688,1
0.7907,0.8117,1,1
0.7907,0.2878,1,1
0.7907,0.2878,1,0.4167
0.7907,0.2878,0.9688,0.1667
0.7907,0.2878,0.9688,0
0.7907,0.2878,1,0
0.7907,0.2878,1,0.5833
0.7907,0.2878,1,0.3333
0.7907,0.2878,1,0.0833
0.7907,0.2878,1,0.6667
0.7907,0.2878,1,0.1667
0.7907,0.2878,1,0.25
0.7907,0.2878,1,0.9167
0.7907,0.2878,1,0.5
0.7907,0.2878,1,0.75
0.7907,0.2878,1,0.8333
0.7907,0.002,0.9688,1
0.7907,0.002,0.9062,1
0.7907,0.9928,0.0938,0.1667
0.7907,0.9928,0.2188,0.9167
0.7907,0.002,1,1
0.7907,1,0.1562,0.1667
0.7907,1,0.1562,0.75
0.7907,1,0.0938,0.25
0.7907,0.9711,0.2188,1
0.7907,0.9928,0.0938,0.8333
0.7907,0.9711,0.0938,0.8333
0.7907,0.9711,0.0938,0.9167
0.7907,0.9342,0.0938,0.8333
0.7907,0.9342,0.0938,0.4167
0.7907,0.8815,0.0938,0.0833
0.7907,0.8815,0.0938,0.8333
0.7907,0.002,0.0312,0
0.7907,0.002,0.0938,0
0.7907,1,1,0.3333
0.7907,0.9928,1,0.5
0.7907,1,0.9688,0.4167
0.7907,1,0.8438,0.5833
0.7907,1,0.9062,0.5
0.7907,0.9928,0.7812,0.75
0.7907,0.9928,0.9688,0.5833
0.7907,0.9928,0.9062,0.6667
0.7907,0.9711,0.6562,0.9167
0.7907,1,0.7812,0.6667
0.7907,1,0.8438,0.6667
0.7907,0.9711,0.9062,0.75
0.7907,0.9711,1,0.6667
0.7907,0.9342,0.9062,0.9167
0.7907,0.9342,0.8438,0.9167
0.7907,1,0.6562,0.8333
0.7907,1,1,0.4167
0.7907,0.9928,0.7188,0.9167
0.7907,0.9711,0.8438,0.8333
0.7907,0.9711,0.9062,0.8333
0.7907,0.9711,0.7812,0.9167
0.7907,0.9342,0.9688,0.8333
0.7907,1,0.9688,0.5
0.7907,1,0.6562,0.75
0.7907,0.9928,0.7188,0.8333
0.7907,0.9711,0.7812,1
0.7907,0.9342,0.8438,1
0.7907,0.9342,1,0.8333
0.7907,0.8815,0.9688,1
0.7907,0.8815,1,0.9167
0.7907,0.9928,0.8438,0.75
0.7907,0.9342,0.9688,0.9167
0.7907,0.9342,1,0.75
0.7907,0.8815,0.9062,1
0.7907,0.002,0.1562,0
0.7907,0.002,0.2188,0
0.7907,1,0.9062,0.5833
0.7907,0.9928,1,0.5833
0.7907,1,0.7188,0.8333
0.7907,1,0.9688,0.5833
0.7907,1,0.7812,0.8333
0.7907,1,0.7188,0.75
0.7907,0.9928,0.8438,0.9167
0.7907,0.9711,0.8438,1
0.7907,0.9928,0.7812,0.9167
0.7907,0.9928,0.9688,0.6667
0.7907,0.9928,0.7812,0.8333
0.7907,0.9711,0.9062,1
0.7907,0.9711,0.9688,0.8333
0.7907,0.9711,0.8438,0.9167
0.7907,0.9711,0.9688,0.75
0.7907,0.9342,0.9688,1
0.7907,0.9342,0.9062,1
0.7907,0.9342,1,0.9167
0.7907,0.8815,1,1
0.7907,0.9711,1,0.75
0.7907,0.002,0.2812,0
0.7907,0.002,0.3438,0
0.7907,1,1,0.5
0.7907,1,0.8438,0.8333
0.7907,1,1,0.5833
0.7907,1,0.9062,0.6667
0.7907,0.9928,0.9062,0.75
0.7907,0.9928,0.9688,0.75
0.7907,0.9711,0.9062,0.9167
0.7907,1,0.9062,0.8333
0.7907,1,0.9688,0.6667
0.7907,0.9928,0.9688,0.9167
0.7907,0.9711,0.9688,1
0.7907,0.9711,1,0.8333
0.7907,0.9928,0.9062,0.9167
0.7907,0.9928,1,0.75
0.7907,0.9711,1,1
0.7907,0.9342,1,1
0.7907,0.9928,1,0.6667
0.7907,0.002,0.4062,0
0.7907,0.002,0.4688,0
0.7907,1,0.9688,0.8333
0.7907,1,0.7812,0.75
0.7907,1,1,0.8333
0.7907,1,1,0.6667
0.7907,1,0.9688,0.75
0.7907,1,0.8438,0.75
0.7907,0.9928,1,0.9167
0.7907,0.9928,0.8438,0.8333
0.7907,0.9711,0.9688,0.9167
0.7907,0.002,0.5312,0
0.7907,0.002,0.5938,0
0.7907,0.9928,0.9062,0.8333
0.7907,0.002,0.6562,0
0.7907,0.002,0.7188,0
0.7907,1,0.9062,0.75
0.7907,0.002,0.7812,0
0.7907,0.002,0.8438,0
0.7907,0.002,0.9062,0
0.7907,0.002,0.9688,0
0.7907,0.002,1,0
0.7907,1,0.0938,0.0833
0.7907,1,0.0938,0.6667
0.8372,0.002,0,0
0.8372,0.2776,0.0312,0.0833
0.8372,0.2776,0.0312,0
0.8372,0.2776,0.0938,0
0.8372,0.4548,0.0312,0.1667
0.8372,0.4548,0.0312,0
0.8372,0.4548,0.2188,0
0.8372,0.4548,0.1562,0
0.8372,0.4548,0.0938,0
0.8372,0.4548,0.1562,0.0833
0.8372,0.4548,0.0938,0.0833
0.8372,0.5925,0.0312,0.25
0.8372,0.5925,0.0312,0
0.8372,0.5925,0.3438,0
0.8372,0.5925,0.2812,0
0.8372,0.5925,0.2812,0.0833
0.8372,0.5925,0.2188,0
0.8372,0.5925,0.1562,0.1667
0.8372,0.5925,0.1562,0.0833
0.8372,0.5925,0.0938,0
0.8372,0.5925,0.2188,0.0833
0.8372,0.5925,0.1562,0
0.8372,0.5925,0.0938,0.0833
0.8372,0.5925,0.0938,0.1667
0.8372,0.7031,0.0312,0.3333
0.8372,0.7031,0.0312,0
0.8372,0.7031,0.3438,0.0833
0.8372,0.7031,0.3438,0
0.8372,0.7031,0.2812,0
0.8372,0.7031,0.4688,0
0.8372,0.7031,0.4062,0.0833
0.8372,0.7031,0.2812,0.1667
0.8372,0.7031,0.4062,0
0.8372,0.7031,0.2188,0
0.8372,0.7031,0.2188,0.1667
0.8372,0.7031,0.2188,0.0833
0.8372,0.7031,0.2812,0.0833
0.8372,0.7031,0.1562,0.0833
0.8372,0.7031,0.1562,0
0.8372,0.7031,0.0938,0.1667
0.8372,0.7031,0.1562,0.25
0.8372,0.7031,0.0938,0
0.8372,0.7031,0.1562,0.1667
0.8372,0.7031,0.0938,0.25
0.8372,0.7031,0.0938,0.0833
0.8372,0.7923,0.0312,0.4167
0.8372,0.7923,0.0312,0
0.8372,0.7923,0.5938,0
0.8372,0.7923,0.3438,0
0.8372,0.7923,0.4688,0.0833
0.8372,0.7923,0.2188,0.1667
0.8372,0.7923,0.5312,0.0833
0.8372,0.7923,0.4688,0
0.8372,0.7923,0.4062,0.1667
0.8372,0.7923,0.2812,0.1667
0.8372,0.7923,0.5312,0
0.8372,0.7923,0.4062,0
0.8372,0.7923,0.2812,0.0833
0.8372,0.7923,0.4062,0.0833
0.8372,0.7923,0.3438,0.1667
0.8372,0.7923,0.2188,0
0.8372,0.7923,0.2812,0
0.8372,0.7923,0.3438,0.0833
0.8372,0.7923,0.2812,0.25
0.8372,0.7923,0.1562,0
0.8372,0.7923,0.1562,0.25
0.8372,0.7923,0.2188,0.0833
0.8372,0.7923,0.1562,0.1667
0.8372,0.7923,0.0938,0
0.8372,0.7923,0.1562,0.3333
0.8372,0.7923,0.2188,0.25
0.8372,0.7923,0.1562,0.0833
0.8372,0.7923,0.0938,0.25
0.8372,0.7923,0.0938,0.3333
0.8372,0.7923,0.0938,0.1667
0.8372,0.8634,0.0312,0.5
0.8372,0.8634,0.0312,0
0.8372,0.8634,0.4688,0
0.8372,0.8634,0.4688,0.0833
0.8372,0.8634,0.4062,0
0.8372,0.8634,0.7188,0
0.8372,0.8634,0.5312,0.0833
0.8372,0.8634,0.5312,0.1667
0.8372,0.8634,0.5938,0
0.8372,0.8634,0.2812,0.0833
0.8372,0.8634,0.5312,0
0.8372,0.8634,0.3438,0.0833
0.8372,0.8634,0.4062,0.0833
0.8372,0.8634,0.3438,0.25
0.8372,0.8634,0.6562,0.0833
0.8372,0.8634,0.4688,0.1667
0.8372,0.8634,0.2812,0.1667
0.8372,0.8634,0.3438,0
0.8372,0.8634,0.5938,0.0833
0.8372,0.8634,0.4062,0.1667
0.8372,0.8634,0.2812,0
0.8372,0.8634,0.6562,0
0.8372,0.8634,0.1562,0
0.8372,0.8634,0.4062,0.25
0.8372,0.8634,0.2188,0
0.8372,0.8634,0.2812,0.3333
0.8372,0.8634,0.2188,0.0833
0.8372,0.8634,0.1562,0.4167
0.8372,0.8634,0.3438,0.1667
0.8372,0.8634,0.0938,0.0833
0.8372,0.8634,0.2812,0.25
0.8372,0.8634,0.2188,0.3333
0.8372,0.8634,0.1562,0.25
0.8372,0.8634,0.1562,0.0833
0.8372,0.8634,0.1562,0.1667
0.8372,0.8634,0.0938,0
0.8372,0.8634,0.1562,0.3333
0.8372,0.8634,0.2188,0.25
0.8372,0.8634,0.2188,0.1667
0.8372,0.9185,0.0312,0.5833
0.8372,0.9185,0.0312,0
0.8372,0.9185,0.6562,0.0833
0.8372,0.9185,0.5938,0
0.8372,0.9185,0.2812,0
0.8372,0.9185,0.6562,0
0.8372,0.9185,0.5312,0.0833
0.8372,0.9185,0.5312,0
0.8372,0.9185,0.7188,0
0.8372,0.9185,0.4688,0
0.8372,0.9185,0.7812,0.0833
0.8372,0.9185,0.4062,0.25
0.8372,0.9185,0.4062,0.0833
0.8372,0.9185,0.4062,0.1667
0.8372,0.9185,0.4062,0
0.8372,0.9185,0.3438,0
0.8372,0.9185,0.4688,0.0833
0.8372,0.9185,0.5938,0.0833
0.8372,0.9185,0.3438,0.0833
0.8372,0.9185,0.5312,0.1667
0.8372,0.9185,0.2812,0.25
0.8372,0.9185,0.8438,0
0.8372,0.9185,0.2188,0
0.8372,0.9185,0.5312,0.25
0.8372,0.9185,0.7812,0
0.8372,0.9185,0.4688,0.1667
0.8372,0.9185,0.2812,0.3333
0.8372,0.9185,0.6562,0.1667
0.8372,0.9185,0.7188,0.0833
0.8372,0.9185,0.3438,0.1667
0.8372,0.9185,0.2812,0.1667
0.8372,0.9185,0.5938,0.1667
0.8372,0.9185,0.4062,0.3333
0.8372,0.9185,0.4688,0.25
0.8372,0.9185,0.3438,0.25
0.8372,0.9185,0.2812,0.0833
0.8372,0.9185,0.2188,0.25
0.8372,0.9185,0.3438,0.3333
0.8372,0.9185,0.1562,0.0833
0.8372,0.9185,0.2188,0.1667
0.8372,0.9185,0.1562,0
0.8372,0.9185,0.2812,0.4167
0.8372,0.9185,0.2188,0.0833
0.8372,0.9185,0.2188,0.3333
0.8372,0.9185,0.1562,0.4167
0.8372,0.9185,0.2188,0.4167
0.8372,0.9185,0.0938,0
0.8372,0.9185,0.1562,0.3333
0.8372,0.9185,0.1562,0.25
0.8372,0.9185,0.1562,0.5
0.8372,0.9185,0.0938,0.3333
0.8372,0.9588,0.0312,0.6667
0.8372,0.9588,0.0312,0
0.8372,0.9588,0.5312,0.0833
0.8372,0.9588,0.5938,0
0.8372,0.9588,0.4688,0
0.8372,0.9588,0.7188,0
0.8372,0.9588,0.6562,0
0.8372,0.9588,0.5938,0.0833
0.8372,0.9588,0.7812,0.0833
0.8372,0.9588,0.4062,0.1667
0.8372,0.9588,0.5312,0.1667
0.8372,0.9588,0.3438,0
0.8372,0.9588,0.4062,0
0.8372,0.9588,0.4688,0.0833
0.8372,0.9588,0.5938,0.1667
0.8372,0.9588,0.5312,0
0.8372,0.9588,0.5938,0.25
0.8372,0.9588,0.6562,0.1667
0.8372,0.9588,0.7812,0
0.8372,0.9588,0.6562,0.0833
0.8372,0.9588,0.4062,0.3333
0.8372,0.9588,0.3438,0.0833
0.8372,0.9588,0.8438,0
0.8372,0.9588,0.7188,0.0833
0.8372,0.9588,0.6562,0.25
0.8372,0.9588,0.4062,0.0833
0.8372,0.9588,0.2812,0
0.8372,0.9588,0.7188,0.1667
0.8372,0.9588,0.4688,0.1667
0.8372,0.9588,0.7812,0.1667
0.8372,0.9588,0.3438,0.1667
0.8372,0.9588,0.2812,0.4167
0.8372,0.9588,0.2188,0
0.8372,0.9588,0.4062,0.25
0.8372,0.9588,0.3438,0.25
0.8372,0.9588,0.9062,0
0.8372,0.9588,0.2812,0.1667
0.8372,0.9588,0.8438,0.0833
0.8372,0.9588,0.5312,0.25
0.8372,0.9588,0.5312,0.3333
0.8372,0.9588,0.4062,0.4167
0.8372,0.9588,0.3438,0.3333
0.8372,0.9588,0.9062,0.0833
0.8372,0.9588,0.9688,0
0.8372,0.9588,0.4688,0.25
0.8372,0.9588,0.2188,0.25
0.8372,0.9588,0.2812,0.0833
0.8372,0.9588,0.2812,0.3333
0.8372,0.9588,0.2188,0.0833
0.8372,0.9588,0.2188,0.1667
0.8372,0.9588,0.2812,0.25
0.8372,0.9588,0.3438,0.4167
0.8372,0.9588,0.1562,0
0.8372,0.9588,0.4688,0.3333
0.8372,0.9588,0.2188,0.4167
0.8372,0.9588,0.2812,0.5
0.8372,0.9588,0.1562,0.3333
0.8372,0.9588,0.0938,0
0.8372,0.9588,0.1562,0.1667
0.8372,0.9588,0.2188,0.5
0.8372,0.9588,0.1562,0.25
0.8372,0.9588,0.2188,0.3333
0.8372,0.9588,0.1562,0.0833
0.8372,0.9588,0.1562,0.4167
0.8372,0.9588,0.0938,0.5833
0.8372,0.9588,0.0938,0.5
0.8372,0.9588,0.1562,0.5
0.8372,0.9852,0.0312,0.75
0.8372,0.9852,0.0312,0
0.8372,0.9852,0.5312,0.0833
0.8372,0.9852,0.7188,0
0.8372,0.9852,0.5938,0.1667
0.8372,0.9852,0.4062,0
0.8372,0.9852,0.5312,0
0.8372,0.9852,0.4688,0.1667
0.8372,0.9852,0.5938,0
0.8372,0.9852,0.3438,0.3333
0.8372,0.9852,0.3438,0
0.8372,0.9852,0.8438,0
0.8372,0.9852,0.5312,0.3333
0.8372,0.9852,0.6562,0
0.8372,0.9852,0.6562,0.0833
0.8372,0.9852,0.7188,0.1667
0.8372,0.9852,0.9688,0
0.8372,0.9852,0.7812,0.1667
0.8372,0.9852,0.8438,0.0833
0.8372,0.9852,0.7812,0.0833
0.8372,0.9852,0.4062,0.1667
0.8372,0.9852,0.4062,0.0833
0.8372,0.9852,0.5312,0.1667
0.8372,0.9852,0.9062,0.1667
0.8372,0.9852,0.4688,0.0833
0.8372,0.9852,0.4688,0
0.8372,0.9852,0.7812,0
0.8372,0.9852,0.9062,0
0.8372,0.9852,0.7188,0.0833
0.8372,0.9852,0.5938,0.0833
0.8372,0.9852,0.5312,0.25
0.8372,0.9852,0.4062,0.5
0.8372,0.9852,0.9062,0.0833
0.8372,0.9852,0.6562,0.1667
0.8372,0.9852,0.9688,0.0833
0.8372,0.9852,0.6562,0.25
0.8372,0.9852,0.4062,0.25
0.8372,0.9852,0.4062,0.4167
0.8372,0.9852,0.4688,0.25
0.8372,0.9852,0.2812,0.25
0.8372,0.9852,0.2812,0
0.8372,0.9852,0.3438,0.25
0.8372,0.9852,0.8438,0.1667
0.8372,0.9852,0.2188,0.25
0.8372,0.9852,0.4688,0.4167
0.8372,0.9852,0.4062,0.3333
0.8372,0.9852,0.4688,0.3333
0.8372,0.9852,0.5938,0.25
0.8372,0.9852,0.3438,0.0833
0.8372,0.9852,0.2188,0
0.8372,0.9852,0.1562,0
0.8372,0.9852,0.5938,0.3333
0.8372,0.9852,0.7812,0.25
0.8372,0.9852,0.3438,0.1667
0.8372,0.9852,0.7188,0.25
0.8372,0.9852,0.2812,0.3333
0.8372,0.9852,0.2812,0.0833
0.8372,0.9852,0.5312,0.4167
0.8372,0.9852,0.6562,0.3333
0.8372,0.9852,0.2812,0.1667
0.8372,0.9852,0.2812,0.4167
0.8372,0.9852,1,0.0833
0.8372,0.9852,0.3438,0.4167
0.8372,0.9852,0.2812,0.5
0.8372,0.9852,0.3438,0.5
0.8372,0.9852,0.1562,0.25
0.8372,0.9852,0.2188,0.0833
0.8372,0.9852,1,0
0.8372,0.9852,0.2812,0.5833
0.8372,0.9852,0.2188,0.1667
0.8372,0.9852,0.2188,0.5
0.8372,0.9852,0.1562,0.1667
0.8372,0.9852,0.0938,0
0.8372,0.9852,0.2188,0.3333
0.8372,0.9852,0.2188,0.4167
0.8372,0.9852,0.1562,0.0833
0.8372,0.9852,0.2188,0.5833
0.8372,0.9852,0.1562,0.5833
0.8372,0.9852,0.1562,0.3333
0.8372,0.9852,0.1562,0.4167
0.8372,0.9852,0.1562,0.6667
0.8372,0.9852,0.1562,0.5
0.8372,0.9984,0.0312,0.8333
0.8372,0.9984,0.0312,0
0.8372,0.9984,0.6562,0
0.8372,0.9984,0.6562,0.0833
0.8372,0.9984,0.3438,0
0.8372,0.9984,0.7812,0.0833
0.8372,0.9984,0.7188,0.0833
0.8372,0.9984,0.5312,0.0833
0.8372,0.9984,0.4688,0.3333
0.8372,0.9984,0.7188,0
0.8372,0.9984,0.5312,0.4167
0.8372,0.9984,0.5938,0
0.8372,0.9984,0.5312,0
0.8372,0.9984,0.6562,0.25
0.8372,0.9984,0.7812,0
